SAMPLE	MHC	EC	SC	CP	AZ	IPS
TCGA.A8.A09T.01	0.582444471490823	0.151772692980547	-0.350740586549131	-0.0642878057340417	0.319188772188197	1
TCGA.A8.A09V.01	0.497312975519081	0.0931119586117631	-0.17289244503136	0.0886312088807999	0.506163697980284	2
TCGA.A8.A09W.01	0.585847112787296	0.304079985392141	-0.365654502180683	0.0266682792214345	0.550940875220189	2
TCGA.A8.A09X.01	0.663241847321347	0.398375204049028	-0.542089713088482	-0.0881874255003281	0.431339912781566	1
TCGA.A8.A09Z.01	0.903165252943908	0.316603586997307	-0.438914523730544	-0.189830790269894	0.591023525940776	2
TCGA.A8.A0A1.01	0.688871012666243	0.350169465617278	-0.598885985510379	-0.141561582868653	0.298592909904489	1
TCGA.A8.A0A2.01	0.584854886291928	0.265563771605213	-0.302926471103723	0.0207011265465378	0.568193313339956	2
TCGA.A8.A0A4.01	0.607959434890778	0.175733403570926	-0.245830590816103	0.0112709902727919	0.549133237918393	2
TCGA.A8.A0A6.01	0.782167748139718	0.367187867857655	-0.516517500383505	-0.0601842186610731	0.572653896952795	2
TCGA.A8.A0A7.01	0.78916887064677	0.485371539776651	-0.707739112226769	-0.136822032838885	0.429979265357767	1
TCGA.A8.A0A9.01	0.600065726050481	0.23725665709298	-0.380513097666134	-0.0743603751072399	0.382448910370087	1
TCGA.A8.A0AB.01	0.357454505062629	0.0665243424769474	-0.144267586829805	0.149511243100407	0.429222503810178	1
TCGA.A8.A0AD.01	0.554838344385255	0.19120020171336	-0.388306783269416	5.05451735432094e-05	0.357782308002742	1
TCGA.AC.A23C.01	0.681461770145829	0.301414065166223	-0.405207193935745	0.000110877418690828	0.577779518794998	2
TCGA.AC.A23E.01	0.590157442507261	0.188853598848352	-0.456518150695706	-0.0514096575988477	0.271083233061059	1
TCGA.AC.A23G.01	0.680546483034325	0.280834337857944	-0.541047321916959	0.00545128498217562	0.425784783957486	1
TCGA.AC.A23H.01	0.498889718880131	0.158030099876311	-0.323888545518722	0.00184669226094064	0.334877965498661	1
TCGA.AC.A2B8.01	0.654547475787948	0.306393695057625	-0.463100525168613	-0.0108134953311129	0.487027150345846	2
TCGA.AC.A2BK.01	0.472597818717461	0.166790677317856	-0.132622781333589	0.035091925088795	0.541857639790523	2
TCGA.AC.A2BM.01	0.607015494152661	0.300232512989056	-0.293937750078957	0.0338416826728024	0.647151939735563	2
TCGA.AC.A2FB.01	0.732400829211474	0.459551766271	-0.535374397571512	-0.0953310187227037	0.561247179188258	2
TCGA.AC.A2FE.01	0.743726523808636	0.390992909419581	-0.601002308330009	-0.00647199212932182	0.527245132768885	2
TCGA.AC.A2FF.01	0.652425815180898	0.347526158058085	-0.414070580064995	0.0166189999103614	0.60250039308435	2
TCGA.AC.A2FG.01	0.595274549859578	0.177418015804442	-0.301034727857943	0.0644461502397806	0.536103988045857	2
TCGA.AC.A2FK.01	0.621127330088211	0.209083055520638	-0.321805950069456	0.0275963859719241	0.536000821511318	2
TCGA.AC.A2FM.01	0.522529722497004	0.138003857217712	-0.160421241540073	0.152512584007405	0.652624922182049	2
TCGA.AC.A2FO.01	0.666211431475642	0.371141163620779	-0.406263712928125	0.0146448929295925	0.645733775097888	2
TCGA.AC.A2QH.01	0.659667670119441	0.165128292429008	-0.340620405407578	0.00209587616179138	0.486271433302662	2
TCGA.AC.A2QI.01	0.663252500369779	0.254024243619593	-0.403712968686051	0.0276142634525673	0.541178038755888	2
TCGA.AC.A2QJ.01	0.734373292677988	0.316544726800374	-0.776571439250222	0.0382029109320587	0.312549491160199	1
TCGA.AC.A3BB.01	0.718534860224628	0.330722701273848	-0.495150431389242	0.038311138625986	0.59241826873522	2
TCGA.AC.A3EH.01	0.563551703830082	0.191719021305823	-0.395692861792877	0.0225268732582648	0.382104736601293	1
TCGA.AC.A3HN.01	0.683635491692641	0.30558572483622	-0.459528890090852	-0.0373092205047589	0.49238310593325	2
TCGA.AC.A3OD.01	0.692426710397491	0.358997080077113	-0.557190618858053	-0.0445301962931448	0.449702975323406	1
TCGA.AC.A3QP.01	0.649462087893074	0.250989315733086	-0.459860856511575	0.0978646622177509	0.538455209332336	2
TCGA.AC.A3QQ.01	0.691483101531263	0.25374777671206	-0.412511896578845	0.0866008703439498	0.619319852008428	2
TCGA.AC.A3TM.01	0.639708881714349	0.261875783291597	-0.403566167239347	0.119391818634052	0.617410316400652	2
TCGA.AC.A3TN.01	0.6289762069662	0.176110130381153	-0.24059819256363	0.170512246558167	0.73500039134189	2
TCGA.AC.A3W5.01	0.695741131731268	0.350288507830446	-0.621563484397305	-0.0268766522907043	0.397589502873705	1
TCGA.AC.A3W6.01	0.726977695880837	0.345118159334723	-0.41630276730517	-0.000584969984268871	0.655208117926122	2
TCGA.AC.A3W7.01	0.612592746616223	0.173323607181206	-0.286755264422404	0.0541203080309771	0.553281397406003	2
TCGA.AC.A3YI.01	0.623187438080615	0.246924356395098	-0.428659334189328	-0.0432177514800844	0.398234708806301	1
TCGA.AC.A3YJ.01	0.690244648465694	0.187447368096623	-0.418582125645132	0.0513281449546571	0.510438035871842	2
TCGA.AC.A4ZE.01	0.551187835065889	0.229086521461216	-0.278330269740226	0.0989731474884452	0.600917234275324	2
TCGA.AC.A5EH.01	0.679659532564567	0.271970623173445	-0.525851548291149	-0.0440991847841313	0.381679422662732	1
TCGA.AC.A5XS.01	0.764888068131403	0.367468759537531	-0.527615844694416	0.0418824668242221	0.64662344979874	2
TCGA.AC.A5XU.01	0.633263926804334	0.222720280326428	-0.253440844741411	0.0669325388592728	0.669475901248623	2
TCGA.AC.A62V.01	0.579021501968539	0.213734449064586	-0.35226694164344	0.072857443112416	0.513346452502101	2
TCGA.AC.A62X.01	0.794402731905875	0.143368489021887	-0.235605096981947	-0.199984347321631	0.502181776624184	2
TCGA.AC.A62Y.01	0.690003152322566	0.293250399382397	-0.524086753400476	0.0172936252711567	0.476460423575645	2
TCGA.AC.A6IV.01	0.690009343086115	0.36629594493023	-0.576185847101951	-0.0215887337310083	0.458530707183385	2
TCGA.AC.A6IW.01	0.791599350188294	0.448831630635199	-0.69560058476998	-0.151213737688702	0.39361665836481	1
TCGA.AC.A6IX.06	0.696930315183292	0.373357973077827	-0.439836109561915	0.0698571023729948	0.700309281072199	2
TCGA.AC.A6IX.01	0.665699341636163	0.273005574947432	-0.44021922053828	0.0384179189397849	0.536903614985101	2
TCGA.AC.A6NO.01	0.523784794548615	0.15373175151976	-0.257563859758494	0.108120383672226	0.528073069982107	2
TCGA.AC.A7VB.01	0.599504809991201	0.115715451276835	-0.141915075399142	0.118708705693216	0.69201389156211	2
TCGA.AC.A7VC.01	0.644065557313111	0.217719466088452	-0.377480689191249	-0.0228929496939028	0.461411384516411	2
TCGA.AC.A8OP.01	0.579059647354103	0.248872932424659	-0.330687007585223	0.107208622996983	0.604454195190522	2
TCGA.AC.A8OQ.01	0.764447990764112	0.34248678756628	-0.520153493616355	-0.00341697650530748	0.583364308208729	2
TCGA.AC.A8OR.01	0.628530575834191	0.120326687357434	-0.383678219649347	0.0318220912975978	0.397001134839876	1
TCGA.AC.A8OS.01	0.678516571719015	0.296182997200553	-0.359217481328532	0.0197395933840626	0.635221680975098	2
TCGA.AN.A03X.01	0.628507661618442	0.212230741645458	-0.35980203675606	0.0266869684235728	0.507623334931413	2
TCGA.AN.A03Y.01	0.581616624013794	0.275313798741225	-0.339554400008226	0.0478035362555604	0.565179559002354	2
TCGA.AN.A041.01	0.586604469766211	0.160038500253418	-0.315463129929394	0.0555112601447399	0.486691100234975	2
TCGA.AN.A046.01	0.738224858029457	0.364377521064075	-0.465643201731349	-0.125244780193799	0.511714397168384	2
TCGA.AN.A049.01	0.673045188622228	0.281873698368474	-0.442533182902391	0.0245332851971466	0.536918989285458	2
TCGA.AN.A04A.01	0.614420978353068	0.22390360206988	-0.372905071189488	0.0130835903768951	0.478503099610355	2
TCGA.AN.A04C.01	0.515798560935207	0.286809500758026	-0.367670191712229	0.0726326552153379	0.507570525196341	2
TCGA.AN.A04D.01	0.452540701585374	0.144923870646592	-0.14029685312232	0.00261911210334845	0.459786831212994	2
TCGA.AN.A0AJ.01	0.662528904751854	0.383929301842853	-0.5387115305355	-0.106479035654304	0.401267640404903	1
TCGA.AN.A0AK.01	0.55371434267607	0.279503852945209	-0.358396579032125	-0.0193823368634395	0.455439279725714	2
TCGA.AN.A0AL.01	0.702220342719114	0.40330430313708	-0.463190369284792	-0.00493124033314621	0.637403036238256	2
TCGA.AN.A0AM.01	0.743426303872889	0.279872823859049	-0.535087807525937	-0.079131833273276	0.409079486932725	1
TCGA.AN.A0AR.01	0.463775932948319	0.132365769524114	-0.284124983814905	0.108634118196555	0.420650836854083	1
TCGA.AN.A0AS.01	0.592642517006925	0.181232781518051	-0.519293014809038	-0.10049190423172	0.154090379484218	1
TCGA.AN.A0AT.01	0.645292572103439	0.315851398445002	-0.412177369656315	-0.0131357963154961	0.53583080457663	2
TCGA.AN.A0FD.01	0.729531773024267	0.231187990404522	-0.36992853229995	-0.0551038404921072	0.535687390636733	2
TCGA.AN.A0FF.01	0.712291965793791	0.294794041020088	-0.385586642541488	0.0171574248158408	0.638656789088233	2
TCGA.AN.A0FJ.01	0.483331463734211	0.245893001653511	-0.326430628352988	0.0743660353487528	0.477159872383488	2
TCGA.AN.A0FK.01	0.634657216456815	0.193548514244756	-0.236802373625783	0.0824423109336162	0.673845668009404	2
TCGA.AN.A0FL.01	0.717224514610895	0.129235023881725	-0.244713798160095	0.0590556757321156	0.66080141606464	2
TCGA.AN.A0FN.01	0.725958968568107	0.425253622262844	-0.534287775431822	-0.0260508918573551	0.590873923541774	2
TCGA.AN.A0FS.01	0.58386238598258	0.136446280716431	-0.260308147376438	0.0459469293505923	0.505947448673165	2
TCGA.AN.A0FT.01	0.580684597889566	0.216088248264035	-0.411690648341796	0.00702037139984726	0.392102569211652	1
TCGA.AN.A0FV.01	0.574310428688474	0.10440200893542	-0.300601429096186	-0.000728885729523135	0.377382122798185	1
TCGA.AN.A0FW.01	0.584036872467885	0.23974038670985	-0.228471379292888	0.0900784179348879	0.685384297819735	2
TCGA.AN.A0FX.01	0.577319761964585	0.166710398842032	-0.297150436278792	0.0627753633168018	0.509655087844627	2
TCGA.AN.A0FY.01	0.561649120338636	0.189179769720777	-0.28115780694181	0.0126381998140446	0.482309282931649	2
TCGA.AN.A0FZ.01	0.497058122557423	0.0652513265010493	-0.200887188505342	0.153179901420894	0.514602161974024	2
TCGA.AN.A0G0.01	0.564685833520487	0.265966498642833	-0.425096239506287	0.00596420472444078	0.411520297381473	1
TCGA.AN.A0XL.01	0.558886443206111	0.203614405730402	-0.257231314643921	0.0325341656834547	0.537803699976046	2
TCGA.AN.A0XN.01	0.657920924484245	0.289129828602492	-0.582085574180622	-0.111588829916758	0.253376348989357	1
TCGA.AN.A0XO.01	0.601292675736563	0.0624978010491846	-0.175109626498243	0.0883799477767142	0.577060798064219	2
TCGA.AN.A0XP.01	0.735162237512793	0.131431111643198	-0.246795392149853	-0.131012081354809	0.488785875651329	2
TCGA.AN.A0XR.01	0.703523679008352	0.125052223025923	-0.218183119477633	-0.0406599430301718	0.569732839526471	2
TCGA.AN.A0XS.01	0.666771293799521	0.277782398210709	-0.445415706436629	0.0227683186635758	0.521906304237178	2
TCGA.AN.A0XT.01	0.566754915132481	0.139513604006946	-0.169955516792947	0.0749194285827837	0.611232430929264	2
TCGA.AN.A0XU.01	0.780379736733114	0.287990698088112	-0.43701718288929	-0.109054182383214	0.522299069548723	2
TCGA.AN.A0XV.01	0.701041966262277	0.30367053416172	-0.284965183286494	0.0594260620883304	0.779173379225833	3
TCGA.AN.A0XW.01	0.711729725955396	0.373397669955978	-0.528543925172538	-0.122333246973558	0.434250223765278	1
TCGA.AO.A03L.01	0.659684086552257	0.325371645706221	-0.362375835965937	0.0150784500198718	0.637758346312412	2
TCGA.AO.A03M.01	0.744377669237018	0.357406801366913	-0.478881239199758	-0.0837682346452591	0.539134996758913	2
TCGA.AO.A03N.01	0.553852876253095	0.154056783530444	-0.220029896690088	0.0476258022741512	0.535505565367601	2
TCGA.AO.A03O.01	0.719992182250821	0.313982633780249	-0.412371494410897	-0.0794101637239057	0.542193157896267	2
TCGA.AO.A03P.01	0.632393007294614	0.186304117828869	-0.260513603223963	0.0246419247375074	0.582825446637028	2
TCGA.AO.A03R.01	0.645669815684144	0.386031552141559	-0.406622341563766	-0.00560156445069917	0.619477461811239	2
TCGA.AO.A03T.01	0.732066594913098	0.252329682517341	-0.238956253066055	0.0771143520663922	0.822554376430775	3
TCGA.AO.A03U.01	0.723377028254413	0.307512940365994	-0.639790986008716	-0.115854556999924	0.275244425611766	1
TCGA.AO.A03V.01	0.615313288456043	0.155311168619742	-0.178974643155393	0.129908806070447	0.721558619990839	2
TCGA.AO.A0J2.01	0.748205928275393	0.330132837334821	-0.456436850297438	-0.119553385163215	0.50234853014956	2
TCGA.AO.A0J3.01	0.51422104685803	0.162699921760329	-0.17332876284399	0.0453106136055689	0.548902819379938	2
TCGA.AO.A0J4.01	0.769898850387004	0.39042480646388	-0.470258189053599	-0.0372194683569292	0.652845999440355	2
TCGA.AO.A0J5.01	0.594035060638927	0.198157678870334	-0.31698199127798	0.0617431121440545	0.536953860375335	2
TCGA.AO.A0J6.01	0.748519350821562	0.376421395416021	-0.580901575328451	-0.144297477595034	0.399741693314098	1
TCGA.AO.A0J7.01	0.467501128878169	0.163431317866672	-0.192885111164089	0.0717531680346509	0.509800503615402	2
TCGA.AO.A0J8.01	0.668770206184757	0.256036464984266	-0.403803149902268	-0.0094126903163919	0.511590830950363	2
TCGA.AO.A0J9.01	0.674026859070471	0.324762280304929	-0.571501187166511	-0.0494956423563674	0.377792309852522	1
TCGA.AO.A0JA.01	0.614457589767939	0.273963241373549	-0.436421128703951	-0.00106670813834729	0.450932994299189	2
TCGA.AO.A0JB.01	0.599517885877812	0.250132102590027	-0.402794719308283	0.128700665746431	0.575555934905986	2
TCGA.AO.A0JC.01	0.837939514186936	0.613585690104699	-0.690627836856298	-0.0576381324380101	0.703259234997327	2
TCGA.AO.A0JD.01	0.618015279945348	0.304754842535143	-0.359892447963974	-0.00945631091527244	0.553421363601244	2
TCGA.AO.A0JE.01	0.755588844042973	0.38554900701201	-0.590863565025678	-0.10964222530947	0.440632060719835	1
TCGA.AO.A0JF.01	0.639875853968674	0.299409736733112	-0.481639466518033	0.00909634079075535	0.466742464974509	2
TCGA.AO.A0JG.01	0.701767454426983	0.32663228558282	-0.353028707734419	-0.00645314438006006	0.668917887895324	2
TCGA.AO.A0JI.01	0.554641984879796	0.244175685223602	-0.0752779541126154	0.0442546637612212	0.767794379752004	3
TCGA.AO.A0JJ.01	0.680887449902634	0.383044828752527	-0.441620461584698	-0.0155900970805606	0.606721719989903	2
TCGA.AO.A0JL.01	0.60935808446036	0.167620047901771	-0.291116011747032	0.0505317189127436	0.536393839527844	2
TCGA.AO.A0JM.01	0.687506710781186	0.277277094423612	-0.34382695682032	-0.0199150517768843	0.601041796607593	2
TCGA.AO.A124.01	0.640789385551923	0.266647684253576	-0.320447324359125	-0.0276479905186324	0.559341754927742	2
TCGA.AO.A125.01	0.55570233430453	0.028728081930142	-0.157008261387568	0.14415682333226	0.571578978179364	2
TCGA.AO.A126.01	0.624071973890781	0.249682656202018	-0.31173533150803	0.056876525834269	0.618895824419037	2
TCGA.AO.A128.01	0.80400625509437	0.509164582711343	-0.764235372802378	-0.348730487759406	0.200204977243929	1
TCGA.AO.A129.01	0.698460563710642	0.380299131438852	-0.533874319315748	-0.0478580035672468	0.4970273722665	2
TCGA.AO.A12A.01	0.664421886167047	0.244683568549538	-0.342167823294059	0.0255755332000148	0.592513164622541	2
TCGA.AO.A12B.01	0.653194846467553	0.168418814530352	-0.202027350135898	0.0428772665566973	0.662463577418704	2
TCGA.AO.A12C.01	0.543921797770247	0.124340357794172	-0.237378464627306	0.113524422745879	0.544408113682991	2
TCGA.AO.A12D.01	0.744976160587941	0.349191600081086	-0.582998975098575	-0.0802540435476038	0.430914742022848	1
TCGA.AO.A12E.01	0.617199913280922	0.243370159922978	-0.398815775062913	0.0200844046665159	0.481838702807503	2
TCGA.AO.A12F.01	0.496487020239853	0.203698835367232	-0.323189276487213	0.0492179214170046	0.426214500536876	1
TCGA.AO.A12G.01	0.573422623426364	0.222135825789799	-0.280780218405168	0.0581277115470125	0.572905942358007	2
TCGA.AO.A12H.01	0.652934662731916	0.118185096197428	-0.28416915223754	0.0418110246292956	0.528761631321099	2
TCGA.AO.A1KO.01	0.541086659575263	0.174079512593235	-0.178092363128944	0.122429998437406	0.65950380747696	2
TCGA.AO.A1KP.01	0.451084224800845	0.110056444756316	-0.0571398755823128	0.0649898637869682	0.568990657761816	2
TCGA.AO.A1KQ.01	0.64044450994726	0.388812539931313	-0.422522704719494	-0.0287947576718645	0.577939587487215	2
TCGA.AO.A1KR.01	0.645351347972428	0.271520271479212	-0.282544813907348	0.0695719932669748	0.703898798811267	2
TCGA.AO.A1KS.01	0.497458793780767	0.285751107883263	-0.294175887262397	0.0114274532378057	0.50046146763944	2
TCGA.AO.A1KT.01	0.55215430882374	0.247493562024567	-0.383677601056296	-0.0146863561533172	0.401283913638693	1
TCGA.AQ.A04H.01	0.510654267956847	0.230173110772376	-0.257834238834044	0.107433357411855	0.590426497307035	2
TCGA.AQ.A04J.01	0.660431257953576	0.437869332302957	-0.532804189644415	-0.00808413083238801	0.55741226977973	2
TCGA.AQ.A04L.01	0.544539245323988	0.158991886888443	-0.431678296589451	0.00732848530723912	0.279181320930219	1
TCGA.AQ.A0Y5.01	0.592319273564906	0.153268977618116	-0.455889425587358	-0.0257883343091417	0.263910491286522	1
TCGA.AQ.A1H2.01	0.610302099549342	0.132660324084351	-0.318301097290649	-0.0768862080150041	0.34777511832804	1
TCGA.AQ.A1H3.01	0.599785261710722	0.30972671859566	-0.377899216698254	0.0616175490738686	0.593230312681997	2
TCGA.AQ.A54N.01	0.638060466644432	0.159695539433646	-0.279942867387031	0.0441437675121544	0.561956906203201	2
TCGA.AQ.A54O.01	0.604491656029468	0.21671405291806	-0.290930191284336	0.0702582772494047	0.600533794912597	2
TCGA.AQ.A7U7.01	0.805359725094376	0.464301088813569	-0.553841714087965	-0.0932790155591267	0.622540084260854	2
TCGA.AR.A0TP.01	0.518083531855063	0.0726095511492299	-0.21497821595012	0.110774476991027	0.4864893440452	2
TCGA.AR.A0TQ.01	0.683695614016087	0.387570566527706	-0.433259118133313	-0.00115994392380137	0.636847118486679	2
TCGA.AR.A0TR.01	0.533327531860283	0.185258507984977	-0.229520652184951	0.140987667599952	0.630053055260261	2
TCGA.AR.A0TS.01	0.676662890259136	0.426203575871718	-0.570987559900671	0.00865369879297416	0.540532605023157	2
TCGA.AR.A0TT.01	0.742614704169471	0.432801462792859	-0.676315552105469	-0.149526927237091	0.34957368761977	1
TCGA.AR.A0TU.01	0.727133748667601	0.389970159153037	-0.50971901007908	-0.0745902976647373	0.532794600076819	2
TCGA.AR.A0TV.01	0.706391463089979	0.337812466810619	-0.473016648099354	-0.0951011754231335	0.47608610637811	2
TCGA.AR.A0TW.01	0.681697138715831	0.347745040699502	-0.437458138693211	-0.0851636428742002	0.506820397847922	2
TCGA.AR.A0TX.01	0.721124802879787	0.378851740098444	-0.516258002449651	-0.122870403261916	0.460848137266665	2
TCGA.AR.A0TY.01	0.507836126729176	0.211176972548065	-0.202630795816034	0.0803997165122641	0.596782019973471	2
TCGA.AR.A0TZ.01	0.54744426476237	0.217373464565823	-0.268646623651883	0.042173582464254	0.538344688140564	2
TCGA.AR.A0U0.01	0.863649859764893	0.420697856649359	-0.580199261044261	-0.217488369454722	0.486660085915269	2
TCGA.AR.A0U2.01	0.576322171621812	0.32109280170509	-0.313261447400421	0.00401003913444685	0.588163565060928	2
TCGA.AR.A0U3.01	0.611785498323542	0.239433704059492	-0.267096739900251	0.0410352712199687	0.625157733702752	2
TCGA.AR.A0U4.01	0.685303710113681	0.395656579595431	-0.694445240194388	-0.137991537778771	0.248523511735952	1
TCGA.AR.A1AH.01	0.458731443782699	0.210819398394104	-0.273548488083151	0.135706718122819	0.531709072216472	2
TCGA.AR.A1AI.01	0.719533010853049	0.435274587260417	-0.633787182189848	-0.144547267870388	0.376473148053229	1
TCGA.AR.A1AJ.01	0.790714856165462	0.49106343810816	-0.757549680864018	-0.187489190539628	0.336739422869977	1
TCGA.AR.A1AK.01	0.694190466451544	0.356559795148892	-0.492827564249998	-0.0919132182331197	0.466009479117319	2
TCGA.AR.A1AL.01	0.536162667384431	0.279184432921787	-0.314938252471826	0.0189394924480077	0.519348340282399	2
TCGA.AR.A1AM.01	0.669423795765376	0.212802357320505	-0.333671595753451	0.0596104124811228	0.608164969813553	2
TCGA.AR.A1AN.01	0.600949891752903	0.233388384234259	-0.344648638229613	0.063457354086127	0.553146991843676	2
TCGA.AR.A1AO.01	0.758537774353436	0.433575616767808	-0.794875050757592	-0.159115620160898	0.238122720202753	1
TCGA.AR.A1AP.01	0.66028831796562	0.234765523836098	-0.517377047277428	-0.00639588123820745	0.371280913286082	1
TCGA.AR.A1AQ.01	0.770339867359891	0.430803895042457	-0.61987967775305	-0.120731588912541	0.460532495736758	2
TCGA.AR.A1AR.01	0.652622781005971	0.452142584240861	-0.590405126438858	-0.119502688724089	0.394857550083885	1
TCGA.AR.A1AS.01	0.557136437540351	0.0750258682570302	-0.409868872532749	-0.0537966134792258	0.168496819785406	1
TCGA.AR.A1AT.01	0.74331411202125	0.416967631906768	-0.532630174571821	-0.0787567553907882	0.548894813965409	2
TCGA.AR.A1AU.01	0.586440246080713	0.207141473632622	-0.304088773461319	0.0393514867802944	0.528844433032311	2
TCGA.AR.A1AV.01	0.57171623738539	0.163475634089316	-0.351501486325635	0.0280586632528094	0.411749048401881	1
TCGA.AR.A1AW.01	0.790768297798318	0.53106881711069	-0.661939839219962	-0.197902627121758	0.461994648567287	2
TCGA.AR.A1AX.01	0.763654417790809	0.44378904789332	-0.485489264347552	-0.0334800923672518	0.688474108969325	2
TCGA.AR.A1AY.01	0.582663732578695	0.208918320867571	-0.336312006039089	-0.0472973519001079	0.407972695507068	1
TCGA.AR.A24H.01	0.599485016426665	0.297955011888014	-0.450572967391837	-0.0514860890702611	0.395380971852582	1
TCGA.AR.A24K.01	0.433134989150581	0.124620030101437	-0.126179021004237	0.111503367421977	0.543079365669758	2
TCGA.AR.A24L.01	0.53202260670032	0.194164723882752	-0.267643407829298	0.0129635747730701	0.471507497526843	2
TCGA.AR.A24M.01	0.574099022033439	0.167675304270732	-0.288451482520099	0.0717026488226892	0.525025492606761	2
TCGA.AR.A24N.01	0.678937120914692	0.241607072570465	-0.226324040017441	0.0828158853988789	0.777036038866594	3
TCGA.AR.A24O.01	0.628936943786624	0.317818485650118	-0.395521092662093	0.0189992653403511	0.570233602114999	2
TCGA.AR.A24P.01	0.547784376902438	0.239091411403645	-0.345368658917654	0.0445976850934465	0.486104814481876	2
TCGA.AR.A24Q.01	0.616043442562105	0.3478593365448	-0.412161034620173	0.0031691683259522	0.554910912812684	2
TCGA.AR.A24R.01	0.616525473350029	0.265525669480554	-0.357758423833035	-0.0116190612044729	0.512673657793075	2
TCGA.AR.A24S.01	0.625072136378142	0.325441672463041	-0.598565426220211	-0.140491348320819	0.211457034300154	1
TCGA.AR.A24T.01	0.59964768947225	0.230380794937474	-0.364530384421212	-0.00575388600466343	0.459744213983849	2
TCGA.AR.A24U.01	0.683284276510567	0.422180860400846	-0.633857180660129	-0.0993467797876887	0.372261176463595	1
TCGA.AR.A24V.01	0.674041009494861	0.243557703307284	-0.418989465404381	-0.141495068992503	0.35711417840526	1
TCGA.AR.A24W.01	0.558513473687833	0.170058605232717	-0.189062148546815	0.045123994221129	0.584633924594864	2
TCGA.AR.A24X.01	0.564853077047631	0.276175185144644	-0.266867896875356	0.0588807645111628	0.633041129828082	2
TCGA.AR.A24Z.01	0.579911972699334	0.168893521669527	-0.327953051895672	-0.0826022726210536	0.338250169852135	1
TCGA.AR.A250.01	0.664861337298307	0.314987524160667	-0.445035673403182	-0.0739006464071441	0.460912541648648	2
TCGA.AR.A251.01	0.555100557728127	0.311608500940124	-0.319716101787083	-0.0212179277083369	0.525775029172831	2
TCGA.AR.A252.01	0.699393379604215	0.447969815803015	-0.533792477335742	-0.0937968654998	0.519773852571688	2
TCGA.AR.A254.01	0.640919759459495	0.349109380272981	-0.679477102377241	-0.149987723661053	0.160564313694182	1
TCGA.AR.A255.01	0.660986707874273	0.312841408693747	-0.386522046956608	-0.0701828332513164	0.517123236360096	2
TCGA.AR.A256.01	0.599036145440508	0.277263598338672	-0.392194633621814	-0.0464528565021678	0.437652253655198	1
TCGA.AR.A2LE.01	0.574510215612951	0.221325061590941	-0.247446752415521	0.0192772072173525	0.567665732005723	2
TCGA.AR.A2LH.01	0.774692150541371	0.433388061941988	-0.593947593326926	-0.0300987791559963	0.584033840000436	2
TCGA.AR.A2LJ.01	0.721993961355926	0.305919576265685	-0.607104410266039	0.0488127796013538	0.469621906956927	2
TCGA.AR.A2LK.01	0.541805867429305	0.219634256799612	-0.407003171819375	0.00371063697218234	0.358147589381724	1
TCGA.AR.A2LL.01	0.583573845990586	0.218666658543216	-0.451286579295707	0.0176080695091105	0.368561994747205	1
TCGA.AR.A2LM.01	0.5844870876974	0.230288123005115	-0.29697753478806	0.0205614994290962	0.538359175343551	2
TCGA.AR.A2LN.01	0.645915017577637	0.258014853555163	-0.376649532428707	-0.00496013138582975	0.522320207318263	2
TCGA.AR.A2LO.01	0.674184100872276	0.362087458215073	-0.423563043775722	0.0179258110653335	0.630634326376961	2
TCGA.AR.A2LQ.01	0.584346190789427	0.24056747389793	-0.387928298928016	0.0768817283873868	0.513867094146728	2
TCGA.AR.A2LR.01	0.505865460663611	0.202869736646705	-0.318540277074774	0.0410546416182785	0.431249561853821	1
TCGA.AR.A5QM.01	0.674117553715105	0.295559902389929	-0.440690414299625	0.0217768049831089	0.550763846788518	2
TCGA.AR.A5QN.01	0.731652141470351	0.295121336631724	-0.381789380063377	0.0245991156511225	0.669583213689821	2
TCGA.AR.A5QP.01	0.619300849760192	0.235493932240712	-0.329016530782311	0.0895305930056969	0.61530884422429	2
TCGA.AR.A5QQ.01	0.780334386664116	0.457264051654209	-0.727063259894853	-0.168399184474369	0.342135993949102	1
TCGA.B6.A0I1.01	0.751227640117291	0.0882412383317056	-0.188111648304498	0.0911511989480032	0.742508429092501	2
TCGA.B6.A0I2.01	0.868910125380627	0.421145444242494	-0.569518491919186	-0.140988631736183	0.579548445967751	2
TCGA.B6.A0I5.01	0.614728488338456	0.214241218230097	-0.390467595586857	0.105764611251968	0.544266722233663	2
TCGA.B6.A0I6.01	0.546547292754427	0.2264203282855	-0.3529727398885	0.0758972559959633	0.49589213714739	2
TCGA.B6.A0I8.01	0.478668994513463	0.0557597805063442	-0.165392449120826	0.10506541954199	0.474101745440971	2
TCGA.B6.A0I9.01	0.770922396594701	0.235867976906849	-0.388313398365005	0.0346724956589369	0.653149470795482	2
TCGA.B6.A0IA.01	0.690521208628096	0.0603694687449892	-0.144901712229501	0.0408639569033517	0.646852922046935	2
TCGA.B6.A0IB.01	0.525716705233663	0.0766455699617196	-0.0607976714451116	0.0766742576076413	0.618238861357912	2
TCGA.B6.A0IC.01	0.530320105635131	0.016139213415642	-0.173461525346474	0.157716731818439	0.530714525522738	2
TCGA.B6.A0IE.01	0.551505225790767	0.172385490226424	-0.175418488173439	0.200105004084772	0.748577231928524	2
TCGA.B6.A0IG.01	0.719921164283052	0.217831982044947	-0.237893278610025	0.101916745978655	0.801776613696629	3
